627 29
0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 Passeriformes-suboscines_Tyrannidae_Empidonax_oberholseri
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Procellariiformes_Procellariidae_Pterodroma_aterrima
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Psittaciformes_Psittacidae_Ara_severus
0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Passeridae_Passer_ammodendri
1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Gruiformes_Rallidae_Fulica_atra
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Alaudidae_Spizocorys_sclateri
0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Troglodytidae_Pheugopedius_coraya
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 Passeriformes-suboscines_Eurylaimidae_Cymbirhynchus_macrorhynchos
1 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 Passeriformes-oscines_Meliphagidae_Entomyzon_cyanotis
0 0 0 0 1 1 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0 Passeriformes-oscines_Parulidae_Setophaga_coronata
0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Troglodytidae_Thryomanes_bewickii
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Campephagidae_Coracina_larvata
0 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 Eurypygiformes_Eurypygidae_Eurypyga_helias
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 Apodiformes_Trochilidae_Campylopterus_falcatus
0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Strigiformes_Strigidae_Strix_varia
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 Passeriformes-oscines_Dicaeidae_Dicaeum_anthonyi
0 1 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 Passeriformes-oscines_Viduidae_Vidua_chalybeata
0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Sturnidae_Spreo_unicolor
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Anseriformes_Anatidae_Tadorna_radjah
0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Columbiformes_Columbidae_Columba_bollii
0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 Apodiformes_Trochilidae_Phaethornis_longuemareus
1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Anseriformes_Anatidae_Cairina_moschata
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 Passeriformes-oscines_Paradisaeidae_Manucodia_ater
0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Emberizidae_Melozone_fusca
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Apodiformes_Trochilidae_Aglaeactis_castelnaudii
1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 Passeriformes-oscines_Zosteropidae_Zosterops_erythropleurus
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-suboscines_Furnariidae_Cranioleuca_vulpina
